source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,347,top-k-frequent-elements,Top K Frequent Elements,Medium,66.4%,https://leetcode.com/problems/top-k-frequent-elements/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,349,intersection-of-two-arrays,Intersection of Two Arrays,Easy,77.8%,https://leetcode.com/problems/intersection-of-two-arrays/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,394,decode-string,Decode String,Medium,62.6%,https://leetcode.com/problems/decode-string/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,396,rotate-function,Rotate Function,Medium,54.1%,https://leetcode.com/problems/rotate-function/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,410,split-array-largest-sum,Split Array Largest Sum,Hard,60.4%,https://leetcode.com/problems/split-array-largest-sum/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,424,longest-repeating-character-replacement,Longest Repeating Character Replacement,Medium,59.6%,https://leetcode.com/problems/longest-repeating-character-replacement/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,437,path-sum-iii,Path Sum III,Medium,46.4%,https://leetcode.com/problems/path-sum-iii/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,485,max-consecutive-ones,Max Consecutive Ones,Easy,65.1%,https://leetcode.com/problems/max-consecutive-ones/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,496,next-greater-element-i,Next Greater Element I,Easy,76.1%,https://leetcode.com/problems/next-greater-element-i/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,540,single-element-in-a-sorted-array,Single Element in a Sorted Array,Medium,59.3%,https://leetcode.com/problems/single-element-in-a-sorted-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,542,01-matrix,01 Matrix,Medium,53.9%,https://leetcode.com/problems/01-matrix/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,560,subarray-sum-equals-k,Subarray Sum Equals K,Medium,47.3%,https://leetcode.com/problems/subarray-sum-equals-k/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,577,employee-bonus,Employee Bonus,Easy,77.4%,https://leetcode.com/problems/employee-bonus/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,595,big-countries,Big Countries,Easy,68.5%,https://leetcode.com/problems/big-countries/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,645,set-mismatch,Set Mismatch,Easy,43.7%,https://leetcode.com/problems/set-mismatch/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,701,insert-into-a-binary-search-tree,Insert into a Binary Search Tree,Medium,73.5%,https://leetcode.com/problems/insert-into-a-binary-search-tree/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,703,kth-largest-element-in-a-stream,Kth Largest Element in a Stream,Easy,61.0%,https://leetcode.com/problems/kth-largest-element-in-a-stream/,2026-05-17
