source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,435,non-overlapping-intervals,Non-overlapping Intervals,Medium,,https://leetcode.com/problems/non-overlapping-intervals/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,726,number-of-atoms,Number of Atoms,Hard,,https://leetcode.com/problems/number-of-atoms/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,200,number-of-islands,Number of Islands,Medium,,https://leetcode.com/problems/number-of-islands/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1944,number-of-visible-people-in-a-queue,Number of Visible People in a Queue,Hard,,https://leetcode.com/problems/number-of-visible-people-in-a-queue/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,901,online-stock-span,Online Stock Span,Medium,,https://leetcode.com/problems/online-stock-span/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,417,pacific-atlantic-water-flow,Pacific Atlantic Water Flow,Medium,,https://leetcode.com/problems/pacific-atlantic-water-flow/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,131,palindrome-partitioning,Palindrome Partitioning,Medium,,https://leetcode.com/problems/palindrome-partitioning/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,416,partition-equal-subset-sum,Partition Equal Subset Sum,Medium,,https://leetcode.com/problems/partition-equal-subset-sum/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,763,partition-labels,Partition Labels,Medium,,https://leetcode.com/problems/partition-labels/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,113,path-sum-ii,Path Sum II,Medium,,https://leetcode.com/problems/path-sum-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,567,permutation-in-string,Permutation in String,Medium,,https://leetcode.com/problems/permutation-in-string/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,46,permutations,Permutations,Medium,,https://leetcode.com/problems/permutations/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,47,permutations-ii,Permutations II,Medium,,https://leetcode.com/problems/permutations-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,528,random-pick-with-weight,Random Pick with Weight,Medium,,https://leetcode.com/problems/random-pick-with-weight/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,304,range-sum-query-2d-immutable,Range Sum Query 2D - Immutable,Medium,,https://leetcode.com/problems/range-sum-query-2d-immutable/,2026-05-17
